date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2025-03-17,-0.0236,0.915,1.138,1.481,64.4,32,631.39
2025-03-18,-0.015,1.006,1.189,1.529,52.2,34,627.42
2025-03-19,-0.0498,1.542,1.159,0.486,37.8,32,618.02
2025-03-20,-0.1102,1.15,1.058,0.547,48.9,49,629.92
2025-03-21,-0.2246,0.892,1.016,0.872,57.8,31,634.64
2025-03-22,-0.3252,1.075,1.06,2.094,50.0,32,626.5
2025-03-23,-0.4361,1.266,1.048,2.72,50.0,30,623.25
2025-03-24,-0.5014,1.286,1.116,1.114,46.7,45,636.58
2025-03-25,-0.5443,1.21,1.042,0.894,52.2,46,629.53
2025-03-26,-0.5081,1.437,1.047,1.19,50.0,47,617.72
2025-03-27,-0.4499,1.006,0.949,1.14,71.1,40,636.66
2025-03-28,-0.3754,1.392,1.079,0.935,40.0,44,619.24
2025-03-29,-0.3464,1.48,0.974,0.415,33.3,26,602.59
2025-03-30,-0.3396,1.439,0.964,1.147,35.6,32,601.95
2025-03-31,-0.3065,1.603,1.028,0.54,36.7,34,604.63
2025-04-01,-0.3396,1.473,0.976,2.386,35.6,34,610.93
2025-04-02,-0.348,1.685,1.013,0.631,24.4,44,590.08
2025-04-03,-0.4154,1.665,0.878,0.945,30.0,25,592.43
2025-04-04,-0.3694,1.466,0.861,0.896,25.6,28,597.84
2025-04-05,-0.2943,1.518,0.976,2.385,22.2,30,593.11
2025-04-06,-0.1901,1.74,0.915,0.767,12.2,34,555.35
2025-04-07,-0.1579,1.638,0.885,0.803,1.1,23,554.63
2025-04-08,-0.0782,1.582,1.029,1.049,3.3,24,553.72
2025-04-09,-0.0698,1.389,0.965,1.74,8.9,18,582.12
2025-04-10,0.0,1.447,1.002,0.999,10.0,39,577.79
2025-04-11,0.0,1.19,0.982,1.496,20.0,25,585.84
2025-04-12,-0.0335,1.1,0.998,1.194,27.8,43,597.11
2025-04-13,-0.0393,1.22,1.047,2.197,13.3,45,584.06
2025-04-14,-0.0578,1.326,1.049,0.65,20.0,31,584.09
2025-04-15,-0.0668,1.327,1.013,0.254,15.6,38,579.11
2025-04-16,-0.0896,1.301,0.949,1.398,21.1,29,582.68
2025-04-17,-0.0896,1.178,1.025,1.058,28.9,30,590.36
2025-04-18,-0.1177,1.072,0.966,1.202,45.6,33,591.53
2025-04-19,-0.1601,1.157,0.923,0.909,35.6,32,591.56
2025-04-20,-0.1543,1.209,0.957,1.348,32.2,37,592.42
2025-04-21,-0.1576,1.295,0.88,0.619,33.3,39,596.88
2025-04-22,-0.1824,1.265,0.923,2.055,53.3,47,618.27
2025-04-23,-0.1596,1.465,0.965,0.569,45.6,72,605.45
2025-04-24,-0.1596,1.417,0.938,0.266,23.3,63,601.26
2025-04-25,-0.1314,1.486,0.91,1.777,14.4,60,599.57
2025-04-26,-0.0607,1.409,0.934,1.146,31.1,65,607.18
2025-04-27,-0.0766,1.463,0.907,1.929,24.4,61,603.63
2025-04-28,-0.0548,1.52,0.912,0.407,12.2,54,605.99
2025-04-29,-0.0255,1.608,0.911,1.098,22.2,60,600.67
2025-04-30,-0.0494,1.627,0.897,0.791,12.2,56,599.21
2025-05-01,-0.0992,1.679,0.91,2.923,16.7,53,599.14
2025-05-02,-0.1193,1.692,0.915,0.623,7.8,67,600.6
2025-05-03,-0.1183,1.705,0.919,1.203,6.7,65,599.07
2025-05-04,-0.1568,1.806,0.846,1.1,38.9,64,585.65
2025-05-05,-0.187,1.69,0.878,0.72,5.6,52,597.19
2025-05-06,-0.2306,1.74,0.903,0.78,18.9,59,602.56
2025-05-07,-0.2067,1.834,0.886,0.709,30.0,67,602.51
2025-05-08,-0.1632,1.706,1.031,1.806,74.4,65,629.29
2025-05-09,-0.143,1.822,1.089,0.919,86.7,73,666.72
2025-05-10,-0.1389,1.894,1.063,2.095,87.8,70,664.1
2025-05-11,-0.081,2.095,1.127,0.452,74.4,70,651.36
2025-05-12,-0.0447,1.943,1.102,1.395,82.2,70,660.5
2025-05-13,0.0033,1.78,1.109,0.674,86.7,70,664.62
2025-05-14,0.0084,1.957,1.078,1.268,75.6,73,652.8
