date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2022-06-24,-0.0714,1.004,1.057,0.768,51.1,11,41.89
2022-06-25,-0.0369,1.036,,1.316,48.9,14,42.21
2022-06-26,0.0017,1.32,,0.84,28.9,14,39.36
2022-06-27,-0.037,1.613,1.029,1.051,36.7,12,38.5
2022-06-28,-0.0446,2.087,,1.846,28.9,10,35.32
2022-06-29,-0.0154,2.565,,0.739,20.0,13,34.02
2022-06-30,-0.024,2.438,,1.221,12.2,11,33.73
2022-07-01,-0.0472,1.983,,0.695,1.1,11,32.83
2022-07-02,-0.0741,1.847,,0.498,4.4,14,33.34
2022-07-03,-0.0984,1.749,,1.401,6.7,11,33.37
2022-07-04,-0.0929,1.665,,1.365,32.2,14,36.71
2022-07-05,-0.0863,1.583,,1.374,26.7,19,35.37
2022-07-06,-0.0786,1.326,,0.747,38.9,18,37.01
2022-07-07,-0.0675,1.119,,1.104,42.2,18,38.44
2022-07-08,-0.0412,0.952,,0.587,45.6,20,38.1
2022-07-09,-0.0023,1.158,,1.473,42.2,24,38.02
2022-07-10,0.0295,1.47,,0.861,35.6,24,36.7
2022-07-11,0.0697,1.93,,1.026,12.2,22,33.39
2022-07-12,0.0825,1.81,,0.647,26.7,16,32.65
2022-07-13,0.043,1.826,,1.044,26.7,15,34.93
2022-07-14,0.0533,1.333,,0.736,53.3,18,37.12
2022-07-15,0.0739,1.147,,1.137,41.1,15,37.35
2022-07-16,0.0752,1.055,,0.871,64.4,21,39.57
2022-07-17,0.0792,1.121,,0.724,43.3,24,38.58
2022-07-18,0.078,1.381,,1.189,55.6,20,43.53
2022-07-19,0.1108,1.212,,1.028,68.9,30,44.86
2022-07-20,0.1719,1.511,,0.826,50.0,31,42.02
2022-07-21,0.1903,1.471,,1.05,70.0,34,43.11
2022-07-22,0.1975,2.033,,0.668,46.7,33,40.49
2022-07-23,0.1982,2.189,,1.477,52.2,31,39.95
2022-07-24,0.1826,1.901,,0.915,63.3,30,40.91
2022-07-25,0.166,2.481,,0.748,14.4,30,36.64
2022-07-26,0.1504,2.645,,1.07,33.3,26,36.22
2022-07-27,0.1265,2.054,,1.0,57.8,28,40.21
2022-07-28,0.1265,1.631,,0.703,78.9,32,42.9
2022-07-29,0.1265,1.718,,0.676,34.4,39,41.9
2022-07-30,0.1333,1.362,,1.643,78.9,42,43.83
2022-07-31,0.1489,1.737,,0.886,35.6,39,42.32
2022-08-01,0.1617,1.971,,1.386,34.4,33,41.61
