date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2025-06-15,0.1058,2.962,2.124,1.378,50.0,60,0.17543
2025-06-16,0.1041,2.823,2.26,0.652,44.4,61,0.17261
2025-06-17,0.0906,2.999,2.311,0.674,42.2,68,0.16926
2025-06-18,0.0867,3.245,2.502,0.559,43.3,52,0.17057
2025-06-19,0.0988,2.952,2.496,1.53,47.8,57,0.17085
2025-06-20,0.108,3.135,2.168,0.916,40.0,54,0.16227
2025-06-21,0.0904,3.24,2.245,0.907,31.1,49,0.1544
2025-06-22,0.0895,3.071,2.314,1.184,25.6,42,0.15118
2025-06-23,0.0805,2.652,2.167,0.849,34.4,47,0.16371
2025-06-24,0.0801,2.514,2.175,1.17,32.2,65,0.16564
2025-06-25,0.0703,2.373,2.189,0.732,36.7,66,0.16451
2025-06-26,0.0555,3.026,2.107,0.881,30.0,74,0.15993
2025-06-27,0.0559,2.899,2.181,0.62,27.8,65,0.16097
2025-06-28,0.0744,2.625,1.996,2.098,38.9,65,0.16357
2025-06-29,0.0657,2.817,2.176,1.561,42.2,68,0.16938
2025-06-30,0.0787,2.415,2.211,0.505,41.1,66,0.16509
2025-07-01,0.0836,2.344,2.234,1.268,33.3,64,0.15769
2025-07-02,0.0725,2.313,2.085,0.639,61.1,63,0.16866
2025-07-03,0.1014,2.53,2.129,1.048,68.9,73,0.17194
2025-07-04,0.1048,2.592,2.233,0.787,46.7,73,0.16279
2025-07-05,0.0796,2.53,1.941,0.552,52.2,67,0.16413
2025-07-06,0.085,2.74,2.131,1.952,57.8,66,0.17188
2025-07-07,0.0883,2.706,2.284,1.201,48.9,73,0.16782
2025-07-08,0.0859,2.479,2.244,0.811,56.7,65,0.17085
2025-07-09,0.1097,2.568,2.191,0.511,75.6,66,0.18051
2025-07-10,0.1097,2.47,2.932,0.83,78.9,71,0.195
2025-07-11,0.1258,2.822,3.538,1.899,88.9,71,0.20103
2025-07-12,0.1603,2.527,4.16,0.592,88.9,79,0.19732
2025-07-13,0.1771,2.749,3.492,1.146,88.9,74,0.19843
2025-07-14,0.1855,3.024,4.292,0.917,88.9,74,0.19736
2025-07-15,0.1989,2.498,3.832,0.501,91.1,73,0.19916
2025-07-16,0.2018,2.749,3.8,0.745,100.0,70,0.2127
2025-07-17,0.2018,2.618,3.48,0.509,100.0,74,0.21826
2025-07-18,0.2018,2.846,5.068,0.8,100.0,73,0.23576
2025-07-19,0.2018,3.035,4.603,0.627,100.0,74,0.24136
2025-07-20,0.2057,2.705,4.222,1.157,100.0,72,0.27379
2025-07-21,0.2062,3.198,4.027,0.986,100.0,71,0.2714
2025-07-22,0.21,3.022,4.531,1.711,97.8,72,0.27107
2025-07-23,0.21,3.581,5.236,0.38,96.7,74,0.24072
2025-07-24,0.21,3.558,4.124,1.537,94.4,71,0.23208
2025-07-25,0.21,3.569,4.016,0.689,94.4,70,0.23662
2025-07-26,0.21,3.237,4.359,0.758,93.3,72,0.23537
2025-07-27,0.2087,3.099,3.563,0.893,94.4,73,0.24059
2025-07-28,0.2087,3.25,3.862,1.037,90.0,75,0.22606
2025-07-29,0.1901,3.348,3.128,0.792,87.8,73,0.22381
2025-07-30,0.1783,3.536,3.496,0.718,86.7,74,0.21988
2025-07-31,0.1718,3.166,3.304,0.612,85.6,72,0.20966
2025-08-01,0.1635,3.411,3.75,1.646,82.2,65,0.20085
2025-08-02,0.1516,3.172,3.711,1.009,80.0,55,0.19093
2025-08-03,0.139,3.039,3.198,0.593,81.1,53,0.19866
2025-08-04,0.1248,2.899,2.774,0.946,82.2,64,0.21031
2025-08-05,0.125,3.052,3.041,0.409,76.7,60,0.19971
2025-08-06,0.1144,2.745,2.95,0.927,76.7,54,0.20519
2025-08-07,0.1209,2.904,3.055,1.205,84.4,62,0.22216
2025-08-08,0.1235,2.443,3.408,0.586,85.6,74,0.23032
2025-08-09,0.1231,2.62,3.373,0.933,86.7,67,0.23989
2025-08-10,0.1369,3.045,4.081,1.241,85.6,69,0.23377
2025-08-11,0.1485,3.043,4.157,0.811,81.1,70,0.22198
2025-08-12,0.1616,3.053,2.973,0.554,83.3,68,0.23571
2025-08-13,0.1839,3.434,3.47,1.69,92.2,73,0.24478
2025-08-14,0.1839,3.761,3.431,1.144,80.0,75,0.22368
2025-08-15,0.1602,3.497,2.826,2.142,76.7,60,0.22875
2025-08-16,0.1637,3.36,2.782,0.821,77.8,56,0.23103
2025-08-17,0.15,3.501,2.615,0.795,81.1,64,0.23447
2025-08-18,0.1223,3.648,2.481,1.206,74.4,60,0.22253
2025-08-19,0.1108,3.528,3.067,0.802,63.3,56,0.20933
2025-08-20,0.0966,2.987,2.535,0.519,66.7,44,0.2216
2025-08-21,0.0897,3.466,3.19,1.221,64.4,50,0.21465
2025-08-22,0.1147,2.853,3.048,0.662,87.8,50,0.2405
2025-08-23,0.1234,2.893,4.013,0.799,88.9,60,0.23625
2025-08-24,0.1346,3.329,3.898,1.619,82.2,53,0.23175
2025-08-25,0.1473,3.922,3.0,0.848,64.4,47,0.20953
2025-08-26,0.1169,3.046,2.474,1.092,66.7,48,0.21833
2025-08-27,0.1284,3.06,3.202,0.519,58.9,51,0.21883
2025-08-28,0.1352,3.062,3.332,1.13,68.9,48,0.2243
2025-08-29,0.1365,3.383,3.206,0.626,56.7,50,0.2138
2025-08-30,0.1281,3.208,3.197,0.582,62.2,39,0.21585
2025-08-31,0.1308,3.406,3.41,1.28,60.0,48,0.21359
2025-09-01,0.1441,3.467,3.304,1.102,47.8,46,0.21063
2025-09-02,0.1822,2.973,3.141,0.97,51.1,49,0.21481
2025-09-03,0.185,2.736,3.096,0.506,71.1,55,0.22022
2025-09-04,0.1735,3.435,3.648,0.817,53.3,51,0.2123
2025-09-05,0.1671,3.05,3.853,0.883,60.0,48,0.21778
2025-09-06,0.1622,3.095,3.527,0.884,52.2,48,0.21583
2025-09-07,0.1521,2.785,2.828,0.964,80.0,44,0.22868
2025-09-08,0.1541,2.572,3.155,0.752,95.6,51,0.24157
2025-09-09,0.1632,2.964,3.818,1.095,94.4,48,0.24051
2025-09-10,0.153,2.838,3.897,1.027,94.4,49,0.24525
2025-09-11,0.1527,2.563,3.622,0.624,96.7,54,0.25591
2025-09-12,0.1583,2.457,4.469,0.565,98.9,57,0.27545
2025-09-13,0.1717,2.636,4.677,0.752,100.0,52,0.28933
2025-09-14,0.1817,2.812,5.162,1.227,100.0,55,0.27785
2025-09-15,0.1796,3.092,5.063,1.663,97.8,53,0.26818
2025-09-16,0.1623,3.277,4.339,0.366,96.7,52,0.26984
2025-09-17,0.1491,3.153,4.431,1.027,95.6,53,0.28241
2025-09-18,0.1474,3.069,4.181,1.275,96.7,52,0.27838
2025-09-19,0.15,3.249,4.223,2.01,88.9,53,0.26513
2025-09-20,0.1259,3.389,3.565,0.813,87.8,48,0.26747
2025-09-21,0.1094,3.417,3.382,0.815,86.7,49,0.2606
2025-09-22,0.0829,3.526,3.506,0.564,74.4,45,0.24109
2025-09-23,0.0815,3.608,3.225,0.465,73.3,43,0.23698
2025-09-24,0.0919,3.495,3.39,1.015,74.4,44,0.24097
2025-09-25,0.0811,3.919,3.701,1.317,60.0,44,0.22281
2025-09-26,0.072,3.633,3.509,1.084,64.4,28,0.23232
2025-09-27,0.0927,3.567,3.961,1.127,61.1,33,0.23067
2025-09-28,0.091,3.581,3.489,0.808,65.6,37,0.23722
2025-09-29,0.1081,3.747,3.862,0.287,55.6,50,0.23469
2025-09-30,0.0926,3.735,3.596,1.864,52.2,50,0.23282
2025-10-01,0.099,3.515,3.564,0.645,62.2,49,0.24894
2025-10-02,0.1135,3.395,3.953,1.474,84.4,64,0.26191
2025-10-03,0.1168,3.134,4.395,0.589,84.4,63,0.25811
2025-10-04,0.1019,3.245,4.902,0.757,70.0,71,0.2507
2025-10-05,0.1113,3.397,4.097,0.932,76.7,74,0.25268
2025-10-06,0.1082,2.623,4.763,0.495,85.6,71,0.26601
2025-10-07,0.1373,3.885,4.935,1.232,73.3,70,0.24671
2025-10-08,0.1242,2.865,4.689,0.527,83.3,60,0.25557
2025-10-09,0.1175,3.596,4.242,1.448,63.3,70,0.24843
2025-10-10,0.1244,2.413,1.657,0.756,1.1,64,0.19312
2025-10-11,0.1197,2.569,2.565,0.925,1.1,27,0.18516
2025-10-12,0.0723,2.725,1.719,1.118,2.2,24,0.20704
2025-10-13,0.0507,2.621,2.051,0.976,2.2,38,0.2137
2025-10-14,0.0373,2.799,2.361,0.621,1.1,38,0.20426
2025-10-15,0.0293,2.789,2.144,1.255,1.1,34,0.19611
2025-10-16,0.0083,2.973,2.411,0.638,1.1,28,0.18838
2025-10-17,-0.0245,2.83,2.096,1.029,1.1,22,0.18463
2025-10-18,-0.0481,2.702,2.036,0.621,2.2,23,0.18951
2025-10-19,-0.0217,2.663,2.282,1.631,7.8,29,0.19526
2025-10-20,0.0077,2.589,2.47,0.785,10.0,29,0.19991
2025-10-21,0.0187,2.461,3.18,1.11,7.8,34,0.19418
2025-10-22,0.0095,2.863,3.065,1.765,5.6,25,0.18982
2025-10-23,0.0365,2.633,2.97,0.906,5.6,27,0.19484
2025-10-24,0.0653,2.485,3.061,0.432,7.8,30,0.19766
2025-10-25,0.1099,2.478,2.717,0.74,7.8,37,0.1964
2025-10-26,0.1231,2.222,2.739,0.823,14.4,40,0.2057
2025-10-27,0.1261,2.412,3.017,1.313,12.2,51,0.2003
2025-10-28,0.1136,2.682,2.898,1.321,3.3,50,0.19351
2025-10-29,0.0985,2.496,2.113,1.025,11.1,51,0.19228
2025-10-30,0.0729,2.792,2.235,2.158,6.7,34,0.18256
2025-10-31,0.0401,2.714,2.34,2.009,2.2,29,0.18635
2025-11-01,0.0339,2.671,2.456,0.384,4.4,33,0.18726
2025-11-02,0.0332,2.615,2.371,1.284,12.2,37,0.18629
2025-11-03,-0.0067,2.483,2.324,1.036,1.1,42,0.1673
2025-11-04,-0.0023,2.183,2.43,1.103,2.2,21,0.16217
2025-11-05,0.0384,2.521,2.43,0.821,2.2,23,0.16709
2025-11-06,0.0435,2.468,2.877,1.086,1.1,27,0.16155
2025-11-07,0.0734,2.189,2.836,1.173,8.9,24,0.17873
2025-11-08,0.0804,2.399,3.39,0.814,11.1,20,0.17597
2025-11-09,0.073,2.456,3.24,0.963,12.2,22,0.17922
2025-11-10,0.1006,2.393,3.527,0.457,6.7,29,0.1817
2025-11-11,0.0901,2.481,3.041,0.898,6.7,26,0.17197
2025-11-12,0.0789,2.425,2.938,0.665,3.3,24,0.17008
2025-11-13,0.0926,2.718,2.954,0.794,8.9,15,0.16374
2025-11-14,0.0684,2.701,3.368,0.801,6.7,16,0.15756
2025-11-15,0.056,2.483,3.188,0.767,23.3,10,0.16309
